"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"3",1095,"2017-06-10 08:51:58","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.75,"selfish"
"1",1096,"2017-06-10 08:53:16","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish"
"2",1096,"2017-06-10 08:53:16","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish"
"3",1096,"2017-06-10 08:53:16","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.75,"selfish"
"1",1097,"2017-06-10 08:54:18","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"2",1097,"2017-06-10 08:54:18","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"3",1097,"2017-06-10 08:54:18","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"1",1098,"2017-06-10 08:55:38","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.290693714554,195.4,0.136261654038541,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"2",1098,"2017-06-10 08:55:38","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.290693714554,195.4,0.136261654038541,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"3",1098,"2017-06-10 08:55:38","ClassicQ","asym2","###",46.3714351729597,168.9,0.0153448611529,"#",40.290693714554,195.4,0.136261654038541,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.98,0.55,0.9,"selfish"
"1",1099,"2017-06-10 08:56:29","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"2",1099,"2017-06-10 08:56:29","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"3",1099,"2017-06-10 08:56:29","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"1",1100,"2017-06-10 08:57:47","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.3183994391312,195.5,0.135295977916192,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"2",1100,"2017-06-10 08:57:47","ClassicQ","asym1","###",33.7085300777118,199.4,0.532440358123508,"#",40.3183994391312,195.5,0.135295977916192,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"3",1100,"2017-06-10 08:57:47","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.3183994391312,195.5,0.135295977916192,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.6,"selfish"
"1",1101,"2017-06-10 08:58:37","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"2",1101,"2017-06-10 08:58:37","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"3",1101,"2017-06-10 08:58:37","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"1",1102,"2017-06-10 08:59:55","ClassicQ","sym","###",34.4600493325242,151,0.15112216723108,"#",38.8877444276043,188.6,0.127538688233575,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"2",1102,"2017-06-10 08:59:55","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",38.8877444276043,188.6,0.127538688233575,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"3",1102,"2017-06-10 08:59:55","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",38.8877444276043,188.6,0.127538688233575,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.75,"selfish"
"1",1103,"2017-06-10 09:00:47","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"2",1103,"2017-06-10 09:00:47","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"3",1103,"2017-06-10 09:00:47","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"1",1104,"2017-06-10 09:02:04","ClassicQ","sym","###",36.8088983806905,161.3,0.172145457960362,"#",39.5986952647012,192,0.134697511061187,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"2",1104,"2017-06-10 09:02:04","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",39.5986952647012,192,0.134697511061187,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"3",1104,"2017-06-10 09:02:04","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",39.5986952647012,192,0.134697511061187,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.25,0.9,"selfish"
"1",1105,"2017-06-10 09:02:59","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"2",1105,"2017-06-10 09:02:59","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"3",1105,"2017-06-10 09:02:59","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"1",1106,"2017-06-10 09:04:24","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"2",1106,"2017-06-10 09:04:24","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"3",1106,"2017-06-10 09:04:24","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.6,"selfish"
"1",1107,"2017-06-10 09:05:19","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"2",1107,"2017-06-10 09:05:19","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"3",1107,"2017-06-10 09:05:19","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"1",1108,"2017-06-10 09:06:38","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"2",1108,"2017-06-10 09:06:38","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"3",1108,"2017-06-10 09:06:38","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.75,"selfish"
"1",1109,"2017-06-10 09:07:28","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"2",1109,"2017-06-10 09:07:28","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"3",1109,"2017-06-10 09:07:28","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"1",1110,"2017-06-10 09:08:46","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"2",1110,"2017-06-10 09:08:46","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"3",1110,"2017-06-10 09:08:46","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.4,0.9,"selfish"
"1",1111,"2017-06-10 09:09:37","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"2",1111,"2017-06-10 09:09:37","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"3",1111,"2017-06-10 09:09:37","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"1",1112,"2017-06-10 09:10:54","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"2",1112,"2017-06-10 09:10:54","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"3",1112,"2017-06-10 09:10:54","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.6,"selfish"
"1",1113,"2017-06-10 09:11:45","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"2",1113,"2017-06-10 09:11:45","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"3",1113,"2017-06-10 09:11:45","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"1",1114,"2017-06-10 09:13:03","ClassicQ","sym","###",37.9189266725734,166.2,0.172145457960361,"#",39.9462972835614,193.7,0.135193544892548,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"2",1114,"2017-06-10 09:13:03","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",39.9462972835614,193.7,0.135193544892548,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"3",1114,"2017-06-10 09:13:03","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",39.9462972835614,193.7,0.135193544892548,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.75,"selfish"
"1",1115,"2017-06-10 09:13:54","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"2",1115,"2017-06-10 09:13:54","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"3",1115,"2017-06-10 09:13:54","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",2,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"1",1116,"2017-06-10 09:15:12","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",39.0713876555893,189.4,0.129320816961361,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"2",1116,"2017-06-10 09:15:12","ClassicQ","asym1","###",28.9700707627717,171.4,0.532440358123508,"#",39.0713876555893,189.4,0.129320816961361,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"3",1116,"2017-06-10 09:15:12","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",39.0713876555893,189.4,0.129320816961361,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish","#####",3,1,"noise",0,0.2,0.995,0.55,0.9,"selfish"
"1",1117,"2017-06-10 09:16:03","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish"
"2",1117,"2017-06-10 09:16:03","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish"
"3",1117,"2017-06-10 09:16:03","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",2,1,"noise",0,0.2,1,0.25,0.6,"selfish"
"1",1118,"2017-06-10 09:17:20","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,1,0.25,0.6,"selfish","#####",3,1,"noise",0,0.2,1,0.25,0.6,"selfish"
