"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"3",363,"2017-06-09 19:22:50","ClassicQ","asym2","###",8.66083136886985,31.6,0.962544096988445,"#",23.0787139381084,111.9,0.476401037131881,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.75,"selfish"
"1",364,"2017-06-09 19:24:06","ClassicQ","sym","###",35.3361712696778,154.9,0.132432520585097,"#",21.6661367456564,105.1,0.507303409440066,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish"
"2",364,"2017-06-09 19:24:06","ClassicQ","asym1","###",10.8217117150867,64,0.911085840310861,"#",21.6661367456564,105.1,0.507303409440066,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish"
"3",364,"2017-06-09 19:24:06","ClassicQ","asym2","###",6.51996932508121,23.8,0.985052295047223,"#",21.6661367456564,105.1,0.507303409440066,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.75,"selfish"
"1",365,"2017-06-09 19:24:56","ClassicQ","sym","###",37.1637592285818,162.9,0.145810934562513,"#",23.8006224630708,115.4,0.478220455454509,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"2",365,"2017-06-09 19:24:56","ClassicQ","asym1","###",15.9648398398202,94.5,0.700498538648229,"#",23.8006224630708,115.4,0.478220455454509,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"3",365,"2017-06-09 19:24:56","ClassicQ","asym2","###",7.96164416297148,29,0.97749618492025,"#",23.8006224630708,115.4,0.478220455454509,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"1",366,"2017-06-09 19:26:16","ClassicQ","sym","###",36.805351362117,161.3,0.145396756282717,"#",22.2567759137318,107.9,0.489686431607742,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"2",366,"2017-06-09 19:26:16","ClassicQ","asym1","###",10.5463790521255,62.4,0.926777129336646,"#",22.2567759137318,107.9,0.489686431607742,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"3",366,"2017-06-09 19:26:16","ClassicQ","asym2","###",4.49802425762937,16.4,0.991558880379083,"#",22.2567759137318,107.9,0.489686431607742,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.25,0.9,"selfish"
"1",367,"2017-06-09 19:27:14","ClassicQ","sym","###",34.228651091674,150,0.11695896839772,"#",22.1662740149016,107.5,0.472344576175327,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"2",367,"2017-06-09 19:27:14","ClassicQ","asym1","###",16.0051554194266,94.7,0.670527184100646,"#",22.1662740149016,107.5,0.472344576175327,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"3",367,"2017-06-09 19:27:14","ClassicQ","asym2","###",6.8018788254096,24.8,0.980437524741048,"#",22.1662740149016,107.5,0.472344576175327,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"1",368,"2017-06-09 19:28:33","ClassicQ","sym","###",34.5700657280897,151.5,0.142054546819811,"#",21.3226796314785,103.4,0.47970488933586,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"2",368,"2017-06-09 19:28:33","ClassicQ","asym1","###",12.2317210563355,72.4,0.839984528617154,"#",21.3226796314785,103.4,0.47970488933586,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"3",368,"2017-06-09 19:28:33","ClassicQ","asym2","###",4.38925455579368,16,0.978208894366831,"#",21.3226796314785,103.4,0.47970488933586,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.6,"selfish"
"1",369,"2017-06-09 19:29:21","ClassicQ","sym","###",36.6750066272811,160.7,0.145432507184992,"#",23.9578951650753,116.2,0.459608978617729,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"2",369,"2017-06-09 19:29:21","ClassicQ","asym1","###",17.6603290519238,104.5,0.61921724672284,"#",23.9578951650753,116.2,0.459608978617729,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"3",369,"2017-06-09 19:29:21","ClassicQ","asym2","###",8.06218883981818,29.4,0.963165846249385,"#",23.9578951650753,116.2,0.459608978617729,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"1",370,"2017-06-09 19:30:37","ClassicQ","sym","###",36.4837939669413,159.9,0.14821256918333,"#",22.5064846622446,109.1,0.477321057321753,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"2",370,"2017-06-09 19:30:37","ClassicQ","asym1","###",12.8829560099985,76.2,0.807619178447926,"#",22.5064846622446,109.1,0.477321057321753,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"3",370,"2017-06-09 19:30:37","ClassicQ","asym2","###",4.75266007387208,17.3,0.988042860116329,"#",22.5064846622446,109.1,0.477321057321753,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.75,"selfish"
"1",371,"2017-06-09 19:31:26","ClassicQ","sym","###",37.1637592285818,162.9,0.145810934562513,"#",23.9368613927,116.1,0.471254042447012,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"2",371,"2017-06-09 19:31:26","ClassicQ","asym1","###",16.9305279828415,100.2,0.669704407649805,"#",23.9368613927,116.1,0.471254042447012,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"3",371,"2017-06-09 19:31:26","ClassicQ","asym2","###",7.1506798433591,26.1,0.984311633687937,"#",23.9368613927,116.1,0.471254042447012,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"1",372,"2017-06-09 19:32:41","ClassicQ","sym","###",37.7598478692792,165.5,0.154896479871149,"#",23.6342736061189,114.6,0.474457317523687,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"2",372,"2017-06-09 19:32:41","ClassicQ","asym1","###",14.6499336365581,86.7,0.770452174941747,"#",23.6342736061189,114.6,0.474457317523687,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"3",372,"2017-06-09 19:32:41","ClassicQ","asym2","###",5.94222180669823,21.6,0.982593385208518,"#",23.6342736061189,114.6,0.474457317523687,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.4,0.9,"selfish"
"1",373,"2017-06-09 19:33:30","ClassicQ","sym","###",35.5954194930877,156,0.12763307636005,"#",23.2317072601697,112.6,0.461387578711628,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"2",373,"2017-06-09 19:33:30","ClassicQ","asym1","###",17.7079235246698,104.8,0.630877385781067,"#",23.2317072601697,112.6,0.461387578711628,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"3",373,"2017-06-09 19:33:30","ClassicQ","asym2","###",6.20743282059679,22.6,0.988637846996165,"#",23.2317072601697,112.6,0.461387578711628,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"1",374,"2017-06-09 19:34:47","ClassicQ","sym","###",36.0798574153379,158.1,0.143334778752881,"#",22.52141367841,109.2,0.459303233804367,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"2",374,"2017-06-09 19:34:47","ClassicQ","asym1","###",14.3963151149483,85.2,0.771913212011508,"#",22.52141367841,109.2,0.459303233804367,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"3",374,"2017-06-09 19:34:47","ClassicQ","asym2","###",3.55418376314763,12.9,0.987934846243046,"#",22.52141367841,109.2,0.459303233804367,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.6,"selfish"
"1",375,"2017-06-09 19:35:35","ClassicQ","sym","###",37.0903626296643,162.6,0.151540844819622,"#",24.7754582870496,120.1,0.436517016499531,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"2",375,"2017-06-09 19:35:35","ClassicQ","asym1","###",20.6843607050781,122.4,0.49736108799693,"#",24.7754582870496,120.1,0.436517016499531,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"3",375,"2017-06-09 19:35:35","ClassicQ","asym2","###",6.15891404569201,22.4,0.987407328275012,"#",24.7754582870496,120.1,0.436517016499531,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"1",376,"2017-06-09 19:36:51","ClassicQ","sym","###",36.3178942732704,159.2,0.145013007932702,"#",22.7759457257806,110.4,0.473834565916615,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"2",376,"2017-06-09 19:36:51","ClassicQ","asym1","###",14.5364866609661,86,0.736701706170482,"#",22.7759457257806,110.4,0.473834565916615,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"3",376,"2017-06-09 19:36:51","ClassicQ","asym2","###",5.09236901866137,18.6,0.991747818185124,"#",22.7759457257806,110.4,0.473834565916615,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.75,"selfish"
"1",377,"2017-06-09 19:37:40","ClassicQ","sym","###",38.2648010578913,167.7,0.163648112364242,"#",25.4137466446512,123.2,0.450378646522075,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"2",377,"2017-06-09 19:37:40","ClassicQ","asym1","###",20.4834214806891,121.2,0.5371061739748,"#",25.4137466446512,123.2,0.450378646522075,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"3",377,"2017-06-09 19:37:40","ClassicQ","asym2","###",7.33552997403732,26.7,0.983003489765605,"#",25.4137466446512,123.2,0.450378646522075,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",2,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"1",378,"2017-06-09 19:38:55","ClassicQ","sym","###",37.7638201339736,165.5,0.163529513353854,"#",23.4673768831921,113.8,0.473723913213221,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"2",378,"2017-06-09 19:38:55","ClassicQ","asym1","###",14.1489497058184,83.7,0.765021798828613,"#",23.4673768831921,113.8,0.473723913213221,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"3",378,"2017-06-09 19:38:55","ClassicQ","asym2","###",5.08472658502347,18.5,0.988707611526082,"#",23.4673768831921,113.8,0.473723913213221,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish","#####",3,1,"greedy",120,0.05,1,0.55,0.9,"selfish"
"1",379,"2017-06-09 19:39:45","ClassicQ","sym","###",33.5969658021541,147.2,0.0816517130153149,"#",23.310925748654,113,0.454451308527921,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"2",379,"2017-06-09 19:39:45","ClassicQ","asym1","###",19.4461792876876,115.1,0.581188711995305,"#",23.310925748654,113,0.454451308527921,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"3",379,"2017-06-09 19:39:45","ClassicQ","asym2","###",11.1035029507709,40.5,0.944615271976285,"#",23.310925748654,113,0.454451308527921,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"1",380,"2017-06-09 19:41:02","ClassicQ","sym","###",34.5699853758848,151.5,0.117575807002646,"#",21.5029110862968,104.3,0.483038385536608,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"2",380,"2017-06-09 19:41:02","ClassicQ","asym1","###",12.7909907530435,75.7,0.79023502144024,"#",21.5029110862968,104.3,0.483038385536608,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"3",380,"2017-06-09 19:41:02","ClassicQ","asym2","###",5.33218737688598,19.4,0.991832081206488,"#",21.5029110862968,104.3,0.483038385536608,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.6,"selfish"
"1",381,"2017-06-09 19:41:51","ClassicQ","sym","###",36.336551845215,159.3,0.139130956581435,"#",25.9781817286339,126,0.443340280921439,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"2",381,"2017-06-09 19:41:51","ClassicQ","asym1","###",22.2168229551892,131.4,0.453874769835006,"#",25.9781817286339,126,0.443340280921439,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"3",381,"2017-06-09 19:41:51","ClassicQ","asym2","###",14.5143224284,52.9,0.89991366761382,"#",25.9781817286339,126,0.443340280921439,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"1",382,"2017-06-09 19:43:06","ClassicQ","sym","###",36.3878108406892,159.5,0.140715806576397,"#",23.8230591685482,115.5,0.481223790295789,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"2",382,"2017-06-09 19:43:06","ClassicQ","asym1","###",16.3489211332804,96.7,0.696957866149921,"#",23.8230591685482,115.5,0.481223790295789,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"3",382,"2017-06-09 19:43:06","ClassicQ","asym2","###",10.5477222396328,38.4,0.942470117726327,"#",23.8230591685482,115.5,0.481223790295789,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.75,"selfish"
"1",383,"2017-06-09 19:43:54","ClassicQ","sym","###",37.8833076697376,166,0.159258701055743,"#",25.7204919024443,124.7,0.456873634459413,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"2",383,"2017-06-09 19:43:54","ClassicQ","asym1","###",20.326187268863,120.3,0.516010840530191,"#",25.7204919024443,124.7,0.456873634459413,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"3",383,"2017-06-09 19:43:54","ClassicQ","asym2","###",11.6761390117719,42.5,0.93940745467844,"#",25.7204919024443,124.7,0.456873634459413,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"1",384,"2017-06-09 19:45:09","ClassicQ","sym","###",38.6438222747181,169.4,0.163734941689155,"#",24.4671964823047,118.6,0.490036840721663,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"2",384,"2017-06-09 19:45:09","ClassicQ","asym1","###",14.1204540373963,83.5,0.765122067011948,"#",24.4671964823047,118.6,0.490036840721663,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"3",384,"2017-06-09 19:45:09","ClassicQ","asym2","###",10.1586853917664,37,0.95549547279832,"#",24.4671964823047,118.6,0.490036840721663,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.25,0.9,"selfish"
"1",385,"2017-06-09 19:45:58","ClassicQ","sym","###",33.8070587632557,148.2,0.0876111986151943,"#",25.151489168783,122,0.411994947347084,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish"
"2",385,"2017-06-09 19:45:58","ClassicQ","asym1","###",25.0461462992702,148.2,0.386798554543622,"#",25.151489168783,122,0.411994947347084,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish"
"3",385,"2017-06-09 19:45:58","ClassicQ","asym2","###",11.2944922663905,41.1,0.945595376350031,"#",25.151489168783,122,0.411994947347084,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",2,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish"
"1",386,"2017-06-09 19:47:14","ClassicQ","sym","###",34.9475877406279,153.2,0.121995345274699,"#",22.5479160571109,109.3,0.463738462386506,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish"
"2",386,"2017-06-09 19:47:14","ClassicQ","asym1","###",16.4497044890715,97.3,0.678651518367177,"#",22.5479160571109,109.3,0.463738462386506,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish","#####",3,1,"greedy",120,0.1,0.98,0.4,0.6,"selfish"
